instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/Auction/cat_paths_60_120_0007.uai,0.9931982374173223,0.9914038268731802,0.049787068367863944,0.9997833568038604,0.9998166834711952
WCSP/Auction/cat_sched_60_110_0005.uai,0.998825690042207,0.9976610728959242,0.36787944117144233,0.9974366244059246,0.9978356788612573
WCSP/Auction/cat_sched_60_140_0002.uai,0.8905345902912369,0.8893776474996089,0.36787944117144233,0.996215512624696,0.9967469692739381
WCSP/Auction/cat_sched_60_200_0005.uai,0.8558372922970041,0.8533518481738098,0.36787944117144233,0.9936701186430142,0.99477204689695
WCSP/Auction/cat_paths_60_110_0005.uai,0.9958585993501196,0.994009680605416,0.049787068367863944,0.9992502811797007,0.9994668088636083
WCSP/Auction/cat_paths_60_70_0006.uai,0.9999416683680225,0.9993418833205094,0.049787068367863944,0.9998916725345103,0.9998916725345103
WCSP/Auction/cat_paths_60_80_0007.uai,0.9992669354898392,0.9982265743808536,0.049787068367863944,0.9996167401295016,0.9998666755551605
WCSP/Auction/cat_sched_60_120_0005.uai,0.9921063200208329,0.9905780011592907,0.41457902687579323,0.996232116354937,0.9973618194643146
WCSP/Auction/cat_sched_60_130_0000.uai,0.9899013374116095,0.9869278590710818,0.37987678329388597,0.9956926367474955,0.9964064722309933
WCSP/Auction/cat_sched_60_140_0000.uai,0.9887141682506724,0.9855964053947819,0.049787068367863944,0.9961241970547329,0.997029420927327
WCSP/Auction/cat_sched_60_190_0003.uai,0.9214101598549809,0.9151658255660323,0.36787944117144233,0.9960079893439915,0.9968383419339711
WCSP/Auction/cat_paths_60_80_0001.uai,0.9998916725345103,0.9991420349293506,0.049787068367863944,0.9998583433675817,0.9998333472214507
WCSP/Auction/cat_paths_60_130_0000.uai,0.9933637842520782,0.9917756730250535,0.049787068367863944,0.9991253827008708,0.9994501512222747
WCSP/Auction/cat_sched_60_110_0004.uai,0.9979271513242435,0.9965144221126647,0.42637260018775225,0.997777473477664,0.9981350744720119
WCSP/Auction/cat_sched_60_80_0001.uai,0.9998000199986667,0.998825690042207,0.36787944117144233,0.9984179194775958,0.9992919174755
WCSP/Auction/cat_paths_60_110_0007.uai,0.9974864974839615,0.9971956063458818,0.049787068367863944,0.9996084100247095,0.9998083517002154
WCSP/Auction/cat_paths_60_160_0005.uai,0.6280251911639904,0.6616181734793212,0.049787068367863944,0.9991253827008708,0.9994418225057174
WCSP/Auction/cat_paths_60_70_0001.uai,0.9999416683680225,0.9993169000857182,0.049787068367863944,0.9996667222160499,0.9999333355555061
WCSP/Auction/cat_paths_60_90_0003.uai,0.9995417716853437,0.9988673086463403,0.049787068367863944,0.9996000799893344,0.9998583433675817
WCSP/Auction/cat_sched_60_120_0000.uai,0.9932727300785684,0.9905862560103623,0.3955512173128252,0.9959249921364778,0.9968466489547665
WCSP/Auction/cat_sched_60_120_0002.uai,0.9972371570284461,0.9952612634092118,0.4098660008084203,0.996722050911187,0.9974366244059246
WCSP/Auction/cat_paths_60_110_0003.uai,0.9990254751580611,0.9978273635985805,0.049787068367863944,0.9995167834534058,0.9998250153116068
WCSP/Auction/cat_paths_60_160_0003.uai,0.7646528543326518,0.7211738841281868,0.049787068367863944,0.9983264020295909,0.998467841621613
WCSP/Auction/cat_paths_60_110_0006.uai,0.998459521090935,0.9965559444119614,0.049787068367863944,0.999458480008238,0.999750031247396
WCSP/Auction/cat_paths_60_90_0004.uai,0.9998166834711952,0.9990837533438759,0.049787068367863944,0.9996084100247095,0.9998750078121745
